2021-07-22 19:24:06 INFO  studiodetailpagesteps:70 - the toaster message is: You have started following this studio
2021-07-22 19:24:18 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 19:24:22 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 19:24:22 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 19:24:22 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 19:24:24 INFO  commonSteps:42 - Trail Studio
2021-07-22 19:24:24 INFO  studiodetailpagesteps:108 - 1609389982856-Kaithiaaaofficialateaseraaakarthiaaa
2021-07-22 19:24:38 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 19:24:41 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 19:24:41 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 19:24:41 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 19:24:43 INFO  commonSteps:42 - Trail Studio
2021-07-22 19:24:48 INFO  studiodetailpagesteps:127 - sho2at28thapril
2021-07-22 19:24:49 INFO  studiodetailpagesteps:131 - 
2021-07-22 19:24:56 INFO  homepage:145 - Sent Text in the Home Page is Trail Studio
2021-07-22 19:25:00 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail111
2021-07-22 19:25:00 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail222
2021-07-22 19:25:00 INFO  homepage:151 - The Auto suggestive dropdown shows:Trail Studio
2021-07-22 19:25:02 INFO  commonSteps:42 - Trail Studio
2021-07-22 19:25:03 INFO  studiodetailpagesteps:98 - shoat30thapril
2021-07-22 19:25:04 INFO  studiodetailpagesteps:101 - 
2021-07-22 19:25:16 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:25:19 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 19:25:21 INFO  commonSteps:51 - Talent
2021-07-22 19:25:24 INFO  videoplayer:112 - Total duration of the video: 01:57
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:25 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:01
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:26 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:02
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:27 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:03
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:28 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:04
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:29 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:05
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:30 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:06
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:31 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:07
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:32 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:08
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:33 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:34 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:34 INFO  videoplayer:117 - 00:09
2021-07-22 19:25:34 INFO  videoplayer:117 - 00:10
2021-07-22 19:25:34 INFO  videoplayer:121 - Video paused at:00:10
2021-07-22 19:25:40 INFO  videoplayer:134 - 00:25
2021-07-22 19:25:43 INFO  videoplayer:134 - 00:37
2021-07-22 19:53:24 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:53:27 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 19:53:30 INFO  commonSteps:51 - Talent
2021-07-22 19:53:32 INFO  paywallsteps:45 - Clicking on the add to watchlist button
2021-07-22 19:53:33 INFO  paywallsteps:60 - All minipopup elements are displaying
2021-07-22 19:53:42 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:53:45 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 19:53:47 INFO  commonSteps:51 - Talent
2021-07-22 19:54:24 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:54:27 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 19:54:40 INFO  commonSteps:51 - Talent
2021-07-22 19:54:48 INFO  homepage:145 - Sent Text in the Home Page is santii's studio
2021-07-22 19:54:52 INFO  homepage:151 - The Auto suggestive dropdown shows:Santii'S Studio
2021-07-22 19:54:54 INFO  commonSteps:42 - Santii's Studio
2021-07-22 19:54:55 INFO  paywallsteps:90 - All minipopup elements are displaying
2021-07-22 19:55:06 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:55:09 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
2021-07-22 19:55:11 INFO  commonSteps:51 - Talent
2021-07-22 19:56:40 INFO  homepage:145 - Sent Text in the Home Page is Talent
2021-07-22 19:56:44 INFO  homepage:151 - The Auto suggestive dropdown shows:Talent
